Gene stable ID,Gene name,UniProtKB/Swiss-Prot ID
ENSG00000139194,RBP5,
ENSG00000139182,CLSTN3,
ENSG00000139182,CLSTN3,Q9BQT9
ENSG00000122224,LY9,
ENSG00000122224,LY9,Q9HBG7
ENSG00000115306,SPTBN1,Q01082
ENSG00000115306,SPTBN1,
ENSG00000267496,FAM215A,Q9Y5M1
ENSG00000261514,RP11-527L4.2,
ENSG00000108849,PPY,
ENSG00000108849,PPY,P01298
ENSG00000122223,CD244,Q9BZW8
ENSG00000179914,ITLN1,Q8WWA0
ENSG00000224994,TRIM39,
ENSG00000158764,ITLN2,Q8WWU7
ENSG00000224994,TRIM39,Q9HCM9
ENSG00000158769,F11R,Q9Y624
ENSG00000158769,F11R,
ENSG00000151135,C12orf23,Q8WUH6
ENSG00000151135,C12orf23,
ENSG00000270149,RP11-544M22.13,
ENSG00000131096,PYY,P10082
ENSG00000161653,NAGS,Q8N159
ENSG00000161653,NAGS,
ENSG00000215845,TSTD1,Q8NFU3
ENSG00000215845,TSTD1,
ENSG00000091947,TMEM101,Q96IK0
ENSG00000091947,TMEM101,
ENSG00000120832,MTERFD3,Q49AM1
ENSG00000120832,MTERFD3,
ENSG00000158773,USF1,P22415
ENSG00000158773,USF1,
ENSG00000148468,FAM171A1,Q5VUB5
ENSG00000148468,FAM171A1,
ENSG00000008405,CRY1,Q16526
ENSG00000008405,CRY1,
ENSG00000186517,ARHGAP30,
ENSG00000186517,ARHGAP30,Q7Z6I6
ENSG00000268154,AL591806.1,
ENSG00000161654,LSM12,Q3MHD2
ENSG00000161654,LSM12,
ENSG00000143217,PVRL4,Q96NY8
ENSG00000143217,PVRL4,
ENSG00000077943,ITGA8,P53708
ENSG00000162755,KLHDC9,Q8NEP7
ENSG00000143256,PFDN2,Q9UHV9
ENSG00000241863,RPP21,Q9H633
ENSG00000141349,G6PC3,Q9BUM1
ENSG00000141349,G6PC3,
ENSG00000158793,NIT1,Q86X76
ENSG00000158793,NIT1,
ENSG00000214595,EML6,Q6ZMW3
ENSG00000158796,DEDD,O75618
ENSG00000158796,DEDD,
ENSG00000143222,UFC1,Q9Y3C8
ENSG00000143258,USP21,
ENSG00000143258,USP21,Q9UK80
ENSG00000151136,BTBD11,A6QL63
ENSG00000151136,BTBD11,
ENSG00000143224,PPOX,P50336
ENSG00000143224,PPOX,
ENSG00000158850,B4GALT3,O60512
ENSG00000158859,ADAMTS4,O75173
ENSG00000158859,ADAMTS4,
ENSG00000158864,NDUFS2,O75306
ENSG00000108840,HDAC5,Q9UQL6
ENSG00000108840,HDAC5,
ENSG00000158864,NDUFS2,
ENSG00000158869,FCER1G,
ENSG00000158869,FCER1G,P30273
ENSG00000268387,AL590714.1,
ENSG00000158874,APOA2,P02652
ENSG00000158874,APOA2,
ENSG00000233904,HLA-E,P13747
ENSG00000158882,TOMM40L,Q969M1
ENSG00000158882,TOMM40L,
ENSG00000148481,FAM188A,
ENSG00000148481,FAM188A,Q9H8M7
ENSG00000061938,TNK2,
ENSG00000061938,TNK2,Q07912
ENSG00000143257,NR1I3,
ENSG00000143257,NR1I3,Q14994
ENSG00000248485,PCP4L1,A6NKN8
ENSG00000158887,MPZ,P25189
ENSG00000158887,MPZ,
ENSG00000143252,SDHC,Q99643
ENSG00000143252,SDHC,
ENSG00000188931,C1orf192,Q5VTH2
ENSG00000143226,FCGR2A,P12318
ENSG00000143226,FCGR2A,
ENSG00000173110,HSPA6,P17066
ENSG00000203747,FCGR3A,
ENSG00000115310,RTN4,Q9NQC3
ENSG00000203747,FCGR3A,P08637
ENSG00000115310,RTN4,
ENSG00000258333,AL662822.15,
ENSG00000072694,FCGR2B,P31994
ENSG00000072694,FCGR2B,
ENSG00000235986,GNL1,P36915
ENSG00000244682,FCGR2C,
ENSG00000235986,GNL1,
ENSG00000162747,FCGR3B,O75015
ENSG00000162747,FCGR3B,
ENSG00000136045,PWP1,Q13610
ENSG00000136045,PWP1,
ENSG00000165983,PTER,Q96BW5
ENSG00000125319,C17orf53,Q8N3J3
ENSG00000132185,FCRLA,Q7L513
ENSG00000132185,FCRLA,
ENSG00000162746,FCRLB,Q6BAA4
ENSG00000081721,DUSP12,
ENSG00000081721,DUSP12,Q9UNI6
ENSG00000072274,TFRC,
ENSG00000072274,TFRC,P02786
ENSG00000118217,ATF6,P18850
ENSG00000165985,C1QL3,Q5VWW1
ENSG00000162745,OLFML2B,
ENSG00000162745,OLFML2B,Q68BL8
ENSG00000110851,PRDM4,Q9UKN5
ENSG00000110851,PRDM4,
ENSG00000148484,RSU1,Q15404
ENSG00000198929,NOS1AP,O75052
ENSG00000161664,ASB16,
ENSG00000198929,NOS1AP,
ENSG00000254706,RP11-565P22.6,
ENSG00000161664,ASB16,Q96NS5
ENSG00000239887,C1orf226,
ENSG00000239887,C1orf226,A1L170
ENSG00000171722,C1orf111,Q5T0L3
ENSG00000171722,C1orf111,
ENSG00000198574,SH2D1B,O14796
ENSG00000228186,PRR3,P79522
ENSG00000152332,UHMK1,Q8TAS1
ENSG00000168591,TMUB2,
ENSG00000168591,TMUB2,Q71RG4
ENSG00000117143,UAP1,Q16222
ENSG00000187855,ASCL4,Q6XD76
ENSG00000162733,DDR2,
ENSG00000075035,WSCD2,Q2TBF2
ENSG00000162733,DDR2,Q16832
ENSG00000075035,WSCD2,
ENSG00000132196,HSD17B7,
ENSG00000132196,HSD17B7,P56937
ENSG00000185860,C1orf110,
ENSG00000185860,C1orf110,Q86UF4
ENSG00000117152,RGS4,P49798
ENSG00000117152,RGS4,
ENSG00000236149,ABCF1,Q8NE71
ENSG00000236149,ABCF1,
ENSG00000143248,RGS5,O15539
ENSG00000143248,RGS5,
ENSG00000162994,CLHC1,
ENSG00000162994,CLHC1,Q8NHS4
ENSG00000143228,NUF2,
ENSG00000143228,NUF2,Q9BZD4
ENSG00000107611,CUBN,O60494
ENSG00000107611,CUBN,
ENSG00000185630,PBX1,
ENSG00000185630,PBX1,P40424
ENSG00000087152,ATXN7L3,
ENSG00000162761,LMX1A,Q8TE12
ENSG00000087152,ATXN7L3,Q14CW9
ENSG00000143171,RXRG,P48443
ENSG00000162763,LRRC52,Q8N7C0
ENSG00000174600,CMKLR1,Q99788
ENSG00000143198,MGST3,O14880
ENSG00000143198,MGST3,
ENSG00000174600,CMKLR1,
ENSG00000143149,ALDH9A1,P49189
ENSG00000143149,ALDH9A1,
ENSG00000163958,ZDHHC19,Q8WVZ1
ENSG00000163958,ZDHHC19,
ENSG00000198855,FICD,Q9BVA6
ENSG00000198855,FICD,
ENSG00000143183,TMCO1,Q9UM00
ENSG00000143183,TMCO1,
ENSG00000163959,SLC51A,
ENSG00000163959,SLC51A,Q86UW1
ENSG00000143179,UCK2,Q9BZX2
ENSG00000143179,UCK2,
ENSG00000188859,FAM78B,
ENSG00000188859,FAM78B,Q5VT40
ENSG00000267884,AL626787.1,
ENSG00000143157,POGK,
ENSG00000143157,POGK,Q9P215
ENSG00000152382,TADA1,Q96BN2
ENSG00000075856,SART3,Q15020
ENSG00000075856,SART3,
ENSG00000143195,ILDR2,Q71H61
ENSG00000143195,ILDR2,
ENSG00000143947,RPS27A,P62979
ENSG00000143947,RPS27A,
ENSG00000143194,MAEL,Q96JY0
ENSG00000143194,MAEL,
ENSG00000143167,GPA33,Q99795
ENSG00000143167,GPA33,
ENSG00000198842,DUSP27,Q5VZP5
ENSG00000143190,POU2F1,
ENSG00000108312,UBTF,P17480
ENSG00000108312,UBTF,
ENSG00000143190,POU2F1,P14859
ENSG00000198821,CD247,P20963
ENSG00000143162,CREG1,O75629
ENSG00000107614,TRDMT1,
ENSG00000198771,RCSD1,Q6JBY9
ENSG00000198771,RCSD1,
ENSG00000107614,TRDMT1,O14717
ENSG00000197965,MPZL1,O95297
ENSG00000197965,MPZL1,
ENSG00000161217,PCYT1A,
ENSG00000161217,PCYT1A,P49585
ENSG00000143199,ADCY10,Q96PN6
ENSG00000143199,ADCY10,
ENSG00000143158,MPC2,O95563
ENSG00000143158,MPC2,
ENSG00000085760,MTIF2,P46199
ENSG00000085760,MTIF2,
ENSG00000230995,PPP1R10,Q96QC0
ENSG00000230995,PPP1R10,
ENSG00000272741,RP11-447L10.1,
ENSG00000213123,TCTEX1D2,
ENSG00000213123,TCTEX1D2,Q8WW35
ENSG00000273331,TM4SF19,Q96DZ7
ENSG00000143164,DCAF6,Q58WW2
ENSG00000143164,DCAF6,
ENSG00000143147,GPR161,Q8N6U8
ENSG00000143155,TIPRL,O75663
ENSG00000213064,SFT2D2,
ENSG00000213064,SFT2D2,O95562
ENSG00000143178,TBX19,O60806
ENSG00000143178,TBX19,
ENSG00000143185,XCL2,Q9UBD3
ENSG00000143184,XCL1,P47992
ENSG00000143196,DPT,Q07507
ENSG00000143153,ATP1B1,P05026
ENSG00000143153,ATP1B1,
ENSG00000143156,NME7,Q9Y5B8
ENSG00000143156,NME7,
ENSG00000117475,BLZF1,Q9H2G9
ENSG00000117475,BLZF1,
ENSG00000117477,CCDC181,Q5TID7
ENSG00000117477,CCDC181,
ENSG00000117479,SLC19A2,O60779
ENSG00000198734,F5,P12259
ENSG00000198734,F5,
ENSG00000174175,SELP,
ENSG00000174175,SELP,P16109
ENSG00000115355,CCDC88A,Q3V6T2
ENSG00000115355,CCDC88A,
ENSG00000145107,TM4SF19,
ENSG00000145107,TM4SF19,Q96DZ7
ENSG00000000460,C1orf112,Q9NSG2
ENSG00000000460,C1orf112,
ENSG00000188404,SELL,P14151
ENSG00000136003,ISCU,
ENSG00000136003,ISCU,Q9H1K1
ENSG00000227420,MRPS18B,Q9Y676
ENSG00000227420,MRPS18B,
ENSG00000007908,SELE,
ENSG00000007908,SELE,P16581
ENSG00000171806,METTL18,O95568
ENSG00000171806,METTL18,
ENSG00000163960,UBXN7,O94888
ENSG00000163960,UBXN7,
ENSG00000000457,SCYL3,Q8IZE3
ENSG00000000457,SCYL3,
ENSG00000004939,SLC4A1,P02730
ENSG00000075945,KIFAP3,Q92845
ENSG00000075945,KIFAP3,
ENSG00000203740,METTL11B,Q5VVY1
ENSG00000120370,GORAB,Q5T7V8
ENSG00000120370,GORAB,
ENSG00000116132,PRRX1,P54821
ENSG00000116132,PRRX1,
ENSG00000117501,MROH9,Q5TGP6
ENSG00000117501,MROH9,
ENSG00000007933,FMO3,P31513
ENSG00000223752,ATAT1,Q5SQI0
ENSG00000007933,FMO3,
ENSG00000117507,FMO6P,
ENSG00000117507,FMO6P,O60774
ENSG00000094963,FMO2,Q99518
ENSG00000183160,TMEM119,Q4V9L6
ENSG00000183160,TMEM119,
ENSG00000010932,FMO1,
ENSG00000010932,FMO1,Q01740
ENSG00000076258,FMO4,P31512
ENSG00000026025,VIM,P08670
ENSG00000026025,VIM,
ENSG00000117523,PRRC2C,
ENSG00000163961,RNF168,Q8IYW5
ENSG00000117523,PRRC2C,Q9Y520
ENSG00000163961,RNF168,
ENSG00000034971,MYOC,Q99972
ENSG00000110876,SELPLG,Q14242
ENSG00000117533,VAMP4,O75379
ENSG00000010165,METTL13,Q8N6R0
ENSG00000010165,METTL13,
ENSG00000110880,CORO1C,Q9ULV4
ENSG00000110880,CORO1C,
ENSG00000197959,DNM3,
ENSG00000214097,SMCO1,Q147U7
ENSG00000214097,SMCO1,
ENSG00000197959,DNM3,Q9UQ16
ENSG00000214921,AC003102.1,
ENSG00000268413,AC003043.1,
ENSG00000135845,PIGC,Q92535
ENSG00000180999,C1orf105,O95561
ENSG00000180999,C1orf105,
ENSG00000108309,RUNDC3A,Q59EK9
ENSG00000185798,WDR53,Q7Z5U6
ENSG00000185798,WDR53,
ENSG00000174013,FBXO45,
ENSG00000174013,FBXO45,P0C2W1
ENSG00000174004,NRROS,Q86YC3
ENSG00000163964,PIGX,
ENSG00000163964,PIGX,Q8TBF5
ENSG00000094975,SUCO,
ENSG00000094975,SUCO,Q9UBS9
ENSG00000117560,FASLG,P48023
ENSG00000120337,TNFSF18,Q9UNG2
ENSG00000117586,TNFSF4,
ENSG00000117586,TNFSF4,P23510
ENSG00000117592,PRDX6,P30041
ENSG00000162753,SLC9C2,Q5TAH2
ENSG00000162753,SLC9C2,
ENSG00000183831,ANKRD45,Q5TZF3
ENSG00000076321,KLHL20,Q9Y2M5
ENSG00000076321,KLHL20,
ENSG00000120334,CENPL,Q8N0S6
ENSG00000013306,SLC25A39,Q9BZJ4
ENSG00000013306,SLC25A39,
ENSG00000174007,CEP19,Q96LK0
ENSG00000174007,CEP19,
ENSG00000180370,PAK2,Q13177
ENSG00000117593,DARS2,Q6PI48
ENSG00000180370,PAK2,
ENSG00000117593,DARS2,
ENSG00000185278,ZBTB37,Q5TC79
ENSG00000117601,SERPINC1,P01008
ENSG00000084112,SSH1,Q8WYL5
ENSG00000084112,SSH1,
ENSG00000135870,RC3H1,Q5TC82
ENSG00000119231,SENP5,
ENSG00000119231,SENP5,Q96HI0
ENSG00000148488,ST8SIA6,
ENSG00000148488,ST8SIA6,P61647
ENSG00000233641,C6orf136,Q5SQH8
ENSG00000233641,C6orf136,
ENSG00000114503,NCBP2,
ENSG00000114503,NCBP2,P52298
ENSG00000152061,RABGAP1L,Q5R372
ENSG00000152061,RABGAP1L,
ENSG00000152061,RABGAP1L,B7ZAP0
ENSG00000203737,GPR52,Q9Y2T5
ENSG00000165996,PTPLA,B0YJ81
ENSG00000165996,PTPLA,
ENSG00000116161,CACYBP,Q9HB71
ENSG00000116161,CACYBP,
ENSG00000120333,MRPS14,O60783
ENSG00000120333,MRPS14,
ENSG00000120332,TNN,Q9UQP3
ENSG00000235750,KIAA0040,
ENSG00000163001,CCDC104,Q96G28
ENSG00000163001,CCDC104,
ENSG00000116147,TNR,Q92752
ENSG00000116147,TNR,
ENSG00000136738,STAM,Q92783
ENSG00000136738,STAM,
ENSG00000143207,RFWD2,
ENSG00000110887,DAO,
ENSG00000110887,DAO,P14920
ENSG00000143207,RFWD2,Q8NHY2
ENSG00000116183,PAPPA2,Q9BXP8
ENSG00000233561,DHX16,
ENSG00000233561,DHX16,O60231
ENSG00000119227,PIGZ,Q86VD9
ENSG00000119227,PIGZ,
ENSG00000152092,ASTN1,
ENSG00000152092,ASTN1,O14525
ENSG00000030582,GRN,
ENSG00000198797,BRINP2,Q9C0B6
ENSG00000030582,GRN,P28799
ENSG00000163975,MFI2,P08582
ENSG00000163975,MFI2,
ENSG00000120341,SEC16B,Q96JE7
ENSG00000120341,SEC16B,
ENSG00000138041,SMEK2,Q5MIZ7
ENSG00000166111,SVOP,Q8N4V2
ENSG00000166111,SVOP,
ENSG00000148483,TMEM236,Q5W0B7
ENSG00000075391,RASAL2,Q9UJF2
ENSG00000075391,RASAL2,
ENSG00000240021,TEX35,Q5T0J7
ENSG00000240021,TEX35,
ENSG00000213057,C1orf220,
ENSG00000213057,C1orf220,Q5T0J3
ENSG00000184909,C1ORF220,
ENSG00000116191,RALGPS2,Q86X27
ENSG00000116191,RALGPS2,
ENSG00000116194,ANGPTL1,O95841
ENSG00000116194,ANGPTL1,
ENSG00000116199,FAM20B,
ENSG00000116199,FAM20B,O75063
ENSG00000186283,TOR3A,Q9H497
ENSG00000186283,TOR3A,
ENSG00000075711,DLG1,Q12959
ENSG00000143322,ABL2,P42684
ENSG00000075711,DLG1,
ENSG00000057252,SOAT1,P35610
ENSG00000057252,SOAT1,
ENSG00000162779,AXDND1,
ENSG00000183748,MRC1L1,
ENSG00000162779,AXDND1,Q5T1B0
ENSG00000269064,AL160286.1,
ENSG00000135093,USP30,
ENSG00000135093,USP30,Q70CQ3
ENSG00000116218,NPHS2,Q9NP85
ENSG00000162782,TDRD5,Q8NAT2
ENSG00000231247,PPP1R18,
ENSG00000231247,PPP1R18,Q6NYC8
ENSG00000143340,FAM163A,Q96GL9
ENSG00000169905,TOR1AIP2,Q8NFQ8
ENSG00000169905,TOR1AIP2,
ENSG00000235773,NRM,
ENSG00000235773,NRM,Q8IXM6
ENSG00000161682,FAM171A2,A8MVW0
ENSG00000161682,FAM171A2,
ENSG00000143337,TOR1AIP1,
ENSG00000143337,TOR1AIP1,Q5JTV8
ENSG00000138035,PNPT1,Q8TCS8
ENSG00000138035,PNPT1,
ENSG00000135837,CEP350,Q5VT06
ENSG00000135837,CEP350,
ENSG00000189046,ALKBH2,Q6NS38
ENSG00000189046,ALKBH2,
ENSG00000116260,QSOX1,O00391
ENSG00000116260,QSOX1,
ENSG00000121454,LHX4,Q969G2
ENSG00000121454,LHX4,
ENSG00000005961,ITGA2B,
ENSG00000005961,ITGA2B,P08514
ENSG00000135847,ACBD6,Q9BR61
ENSG00000184040,TMEM236,
ENSG00000143324,XPR1,Q9UBH6
ENSG00000076248,UNG,P13051
ENSG00000076248,UNG,
ENSG00000135835,KIAA1614,Q5VZ46
ENSG00000234237,AL162431.1,
ENSG00000135823,STX6,O43752
ENSG00000135823,STX6,
ENSG00000153029,MR1,Q95460
ENSG00000162783,IER5,Q5VY09
ENSG00000224587,MDC1,Q14676
ENSG00000224587,MDC1,
ENSG00000120586,MRC1,P22897
ENSG00000198216,CACNA1E,
ENSG00000076555,ACACB,O00763
ENSG00000076555,ACACB,
ENSG00000198216,CACNA1E,Q15878
ENSG00000179930,ZNF648,Q5T619
ENSG00000115380,EFEMP1,Q12805
ENSG00000115380,EFEMP1,
ENSG00000135821,GLUL,P15104
ENSG00000203730,TEDDM1,Q5T9Z0
ENSG00000186566,GPATCH8,Q9UKJ3
ENSG00000186566,GPATCH8,
ENSG00000148482,SLC39A12,Q504Y0
ENSG00000148482,SLC39A12,
ENSG00000121446,RGSL1,
ENSG00000121446,RGSL1,A5PLK6
ENSG00000135828,RNASEL,Q05823
ENSG00000135828,RNASEL,
ENSG00000143333,RGS16,O15492
ENSG00000135824,RGS8,P57771
ENSG00000135824,RGS8,
ENSG00000227739,TUBB,P07437
ENSG00000227739,TUBB,
ENSG00000180340,FZD2,Q14332
ENSG00000135838,NPL,Q9BXD5
ENSG00000135838,NPL,
ENSG00000135829,DHX9,Q08211
ENSG00000157060,SHCBP1L,Q9BZQ2
ENSG00000135862,LAMC1,P11047
ENSG00000135862,LAMC1,
ENSG00000058085,LAMC2,Q13753
ENSG00000165995,CACNB2,Q08289
ENSG00000165995,CACNB2,
ENSG00000157064,NMNAT2,Q9BZQ4
ENSG00000180336,C17orf104,
ENSG00000180336,C17orf104,A2RUB1
ENSG00000161267,BDH1,Q02338
ENSG00000161267,BDH1,
ENSG00000055813,CCDC85A,Q96PX6
ENSG00000116698,SMG7,
ENSG00000028116,VRK2,Q86Y07
ENSG00000028116,VRK2,
ENSG00000116698,SMG7,Q92540
ENSG00000180329,CCDC43,
ENSG00000180329,CCDC43,Q96MW1
ENSG00000116701,NCF2,P19878
ENSG00000116701,NCF2,
ENSG00000161692,DBF4B,Q8NFT6
ENSG00000161692,DBF4B,
ENSG00000162704,ARPC5,
ENSG00000162704,ARPC5,O15511
ENSG00000143344,RGL1,Q9NZL6
ENSG00000143344,RGL1,
ENSG00000173627,APOBEC4,Q8WW27
ENSG00000198756,COLGALT2,
ENSG00000198756,COLGALT2,Q8IYK4
ENSG00000145016,KIAA0226,Q92622
ENSG00000145016,KIAA0226,
ENSG00000198860,TSEN15,Q8WW01
ENSG00000198860,TSEN15,
ENSG00000139445,FOXN4,
ENSG00000139445,FOXN4,Q96NZ1
ENSG00000116667,C1orf21,Q9H246
ENSG00000174527,MYO1H,
ENSG00000116406,EDEM3,Q9BZQ6
ENSG00000116406,EDEM3,
ENSG00000174527,MYO1H,Q8N1T3
ENSG00000135842,FAM129A,
ENSG00000135842,FAM129A,Q9BZQ8
ENSG00000121481,RNF2,Q99496
ENSG00000121481,RNF2,
ENSG00000115392,FANCL,
ENSG00000115392,FANCL,Q9NW38
ENSG00000121486,TRMT1L,Q7Z2T5
ENSG00000121486,TRMT1L,
ENSG00000116668,SWT1,Q5T5J6
ENSG00000116668,SWT1,
ENSG00000122068,FYTTD1,
ENSG00000122068,FYTTD1,Q96QD9
ENSG00000116679,IVNS1ABP,Q9Y6Y0
ENSG00000116679,IVNS1ABP,
ENSG00000232280,FLOT1,O75955
ENSG00000232280,FLOT1,
ENSG00000143341,HMCN1,Q96RW7
ENSG00000143341,HMCN1,
ENSG00000073670,ADAM11,O75078
ENSG00000073670,ADAM11,
ENSG00000116690,PRG4,
ENSG00000116690,PRG4,Q92954
ENSG00000110906,KCTD10,Q9H3F6
ENSG00000110906,KCTD10,
ENSG00000047410,TPR,P12270
ENSG00000047410,TPR,
ENSG00000241058,NSUN6,Q8TEA1
ENSG00000157181,C1orf27,Q5SWX8
ENSG00000268662,AL596220.1,
ENSG00000262180,OCLM,Q9Y5M6
ENSG00000116703,PDC,P20941
ENSG00000073756,PTGS2,P35354
ENSG00000073756,PTGS2,
ENSG00000186001,LRCH3,
ENSG00000186001,LRCH3,Q96II8
ENSG00000116711,PLA2G4A,P47712
ENSG00000116711,PLA2G4A,
ENSG00000162670,BRINP3,Q76B58
ENSG00000162670,BRINP3,
ENSG00000150681,RGS18,Q9NS28
ENSG00000253148,RGS21,Q2M5E4
ENSG00000119866,BCL11A,Q9H165
ENSG00000119866,BCL11A,
ENSG00000090104,RGS1,Q08116
ENSG00000271786,RP11-139J15.7,
ENSG00000165997,ARL5B,Q96KC2
ENSG00000127074,RGS13,O14921
ENSG00000182963,GJC1,
ENSG00000182963,GJC1,P36383
ENSG00000116741,RGS2,P41220
ENSG00000204740,MALRD1,
ENSG00000204740,MALRD1,Q5VYJ5
ENSG00000116750,UCHL5,Q9Y5K5
ENSG00000116750,UCHL5,
ENSG00000151148,UBE3B,Q7Z3V4
ENSG00000151148,UBE3B,
ENSG00000116747,TROVE2,P10155
ENSG00000116747,TROVE2,
ENSG00000131097,HIGD1B,Q9P298
ENSG00000131097,HIGD1B,
ENSG00000237155,IER3,
ENSG00000023572,GLRX2,Q9NS18
ENSG00000237155,IER3,P46695
ENSG00000134371,CDC73,Q6P1J9
ENSG00000162630,B3GALT2,O43825
ENSG00000108883,EFTUD2,Q15029
ENSG00000162687,KCNT2,Q6UVM3
ENSG00000108883,EFTUD2,
ENSG00000162687,KCNT2,
ENSG00000120594,PLXDC2,Q6UX71
ENSG00000000971,CFH,P08603
ENSG00000000971,CFH,
ENSG00000116785,CFHR3,Q02985
ENSG00000116785,CFHR3,
ENSG00000244414,CFHR1,Q03591
ENSG00000244414,CFHR1,
ENSG00000080910,CFHR2,
ENSG00000080910,CFHR2,P36980
ENSG00000134365,CFHR4,
ENSG00000134365,CFHR4,Q92496
ENSG00000134389,CFHR5,Q9BXR6
ENSG00000134389,CFHR5,
ENSG00000143278,F13B,P05160
ENSG00000137332,DDR1,Q08345
ENSG00000137332,DDR1,
ENSG00000066279,ASPM,Q8IZT6
ENSG00000066279,ASPM,
ENSG00000115421,PAPOLG,Q9BWT3
ENSG00000115421,PAPOLG,
ENSG00000177888,ZBTB41,Q5SVQ8
ENSG00000114473,IQCG,Q9H095
ENSG00000114473,IQCG,
ENSG00000078114,NEBL,O76041
ENSG00000134376,CRB1,P82279
ENSG00000078114,NEBL,
ENSG00000134376,CRB1,
ENSG00000182899,RPL35A,P18077
ENSG00000182899,RPL35A,
ENSG00000213047,DENND1B,
ENSG00000213047,DENND1B,Q6P3S1
ENSG00000162924,REL,Q04864
ENSG00000162924,REL,
ENSG00000203724,C1orf53,Q5VUE5
ENSG00000203724,C1orf53,
ENSG00000143355,LHX9,Q9NQ69
ENSG00000143355,LHX9,
ENSG00000185621,LMLN,Q96KR4
ENSG00000185621,LMLN,
ENSG00000151414,NEK7,Q8TDX7
ENSG00000151414,NEK7,
ENSG00000151418,ATP6V1G3,Q96LB4
ENSG00000162927,PUS10,Q3MIT2
ENSG00000162927,PUS10,
ENSG00000167131,CCDC103,
ENSG00000167131,CCDC103,Q8IW40
ENSG00000139428,MMAB,Q96EY8
ENSG00000139428,MMAB,
ENSG00000204683,C10orf113,Q5VZT2
ENSG00000204683,C10orf113,
ENSG00000204682,CASC10,Q5T4H9
ENSG00000180592,SKIDA1,
ENSG00000081237,PTPRC,
ENSG00000180592,SKIDA1,Q1XH10
ENSG00000214447,FAM187A,A6NFU0
ENSG00000081237,PTPRC,P08575
ENSG00000116833,NR5A2,O00482
ENSG00000116833,NR5A2,
ENSG00000162702,ZNF281,Q9Y2X9
ENSG00000162702,ZNF281,
ENSG00000078403,MLLT10,P55197
ENSG00000118193,KIF14,Q15058
ENSG00000078403,MLLT10,
ENSG00000118197,DDX59,Q5T1V6
ENSG00000118197,DDX59,
ENSG00000118200,CAMSAP2,Q08AD1
ENSG00000118200,CAMSAP2,
ENSG00000170128,GPR25,O00155
ENSG00000131095,GFAP,P14136
ENSG00000163362,C1orf106,
ENSG00000131095,GFAP,
ENSG00000163362,C1orf106,Q3KP66
ENSG00000236895,GTF2H4,Q92759
ENSG00000236895,GTF2H4,
ENSG00000116852,KIF21B,O75037
ENSG00000162928,PEX13,
ENSG00000162928,PEX13,Q92968
ENSG00000081248,CACNA1S,
ENSG00000081248,CACNA1S,Q13698
ENSG00000232237,ASCL5,
ENSG00000232237,ASCL5,Q7RTU5
ENSG00000110921,MVK,
ENSG00000110921,MVK,Q03426
ENSG00000116857,TMEM9,Q9P0T7
ENSG00000116857,TMEM9,
ENSG00000162929,KIAA1841,
ENSG00000162929,KIAA1841,Q6NSI8
ENSG00000163395,IGFN1,Q86VF2
ENSG00000163395,IGFN1,
ENSG00000081277,PKP1,Q13835
ENSG00000118194,TNNT2,P45379
ENSG00000118194,TNNT2,
ENSG00000236178,VARSL,
ENSG00000159166,LAD1,
ENSG00000159166,LAD1,O00515
ENSG00000159173,TNNI1,P19237
ENSG00000159173,TNNI1,
ENSG00000186185,KIF18B,Q86Y91
ENSG00000186185,KIF18B,
ENSG00000174307,PHLDA3,Q9Y5J5
ENSG00000136770,DNAJC1,Q96KC8
ENSG00000136770,DNAJC1,
ENSG00000139438,FAM222A,Q5U5X8
ENSG00000237651,C2orf74,A8MZ97
ENSG00000237651,C2orf74,
ENSG00000159176,CSRP1,P21291
ENSG00000159176,CSRP1,
ENSG00000173209,AHSA2,Q719I0
ENSG00000173209,AHSA2,
ENSG00000131094,C1QL1,O75973
ENSG00000269690,AC096677.1,M0R1G4
ENSG00000111199,TRPV4,Q9HBA0
ENSG00000111199,TRPV4,
ENSG00000172992,DCAKD,Q8WVC6
ENSG00000172992,DCAKD,
ENSG00000134369,NAV1,
ENSG00000134369,NAV1,Q8NEY1
ENSG00000136448,NMT1,P30419
ENSG00000198700,IPO9,Q96P70
ENSG00000136448,NMT1,
ENSG00000198700,IPO9,
ENSG00000198892,SHISA4,Q96DD7
ENSG00000223601,EBLN1,
ENSG00000163431,LMOD1,P29536
ENSG00000134375,TIMM17A,Q99595
ENSG00000148444,COMMD3,Q9UBI1
ENSG00000148444,COMMD3,
ENSG00000176393,RNPEP,Q9H4A4
ENSG00000176393,RNPEP,
ENSG00000163435,ELF3,P78545
ENSG00000163435,ELF3,
ENSG00000170075,GPR37L1,O60883
ENSG00000143862,ARL8A,Q96BM9
ENSG00000115464,USP34,
ENSG00000115464,USP34,Q70CQ2
ENSG00000143851,PTPN7,P35236
ENSG00000143851,PTPN7,
ENSG00000161714,PLCD3,
ENSG00000161714,PLCD3,Q8N3E9
ENSG00000139433,GLTP,Q9NZD2
ENSG00000139433,GLTP,
ENSG00000133067,LGR6,Q9HBX8
ENSG00000133067,LGR6,
ENSG00000269897,COMMD3-BMI1,
ENSG00000077152,UBE2T,Q9NPD8
ENSG00000168283,BMI1,P35226
ENSG00000168283,BMI1,
ENSG00000077157,PPP1R12B,
ENSG00000077157,PPP1R12B,O60237
ENSG00000139437,TCHP,Q9BT92
ENSG00000139437,TCHP,
ENSG00000143858,SYT2,Q8N9I0
