"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","group"
"query_1","TRUE","0.0370993258125618","5","3","1","0.333333333333333","0.2","GO:0004720","GO:MF","protein-lysine 6-oxidase activity","20212","1006","c(""GO:0016641"", ""GO:0140096"")","191"
"query_1","TRUE","0.0198019801980203","42","1","1","1","0.0238095238095238","KEGG:00513","KEGG","Various types of N-glycan biosynthesis","8484","66","KEGG:00000","191"
"query_1","TRUE","0.0249882131070254","53","1","1","1","0.0188679245283019","KEGG:00510","KEGG","N-Glycan biosynthesis","8484","63","KEGG:00000","191"
"query_1","TRUE","0.00498063087991496","1","3","1","0.333333333333333","1","REAC:R-HSA-4551295","REAC","Defective ALG11 causes CDG-1p","10842","464","REAC:R-HSA-3781860","191"
"query_1","TRUE","0.0204967231375736","17","2","1","0.5","0.0588235294117647","WP:WP3874","WP","Canonical and non canonical TGF B signaling","8286","280","WP:000000","191"
"query_1","TRUE","0.0301276731618344","25","2","1","0.5","0.04","WP:WP4521","WP","Glycosylation and related congenital defects","8286","440","WP:000000","191"
"query_1","TRUE","0.0397493004684241","33","2","1","0.5","0.0303030303030303","WP:WP4786","WP","Type I collagen synthesis in the context of osteogenesis imperfecta","8286","520","WP:000000","191"
"query_1","TRUE","0.0283729846924725","2","2","1","0.5","0.5","CORUM:1055","CORUM","ZNF198-PML complex","3383","564","CORUM:0000000","192"
"query_1","TRUE","0.0283729846924725","2","2","1","0.5","0.5","CORUM:7149","CORUM","GNAS-L-GNB3-GNG2 complex","3383","2638","CORUM:0000000","192"
"query_1","TRUE","0.0283729846924725","2","2","1","0.5","0.5","CORUM:1614","CORUM","G protein complex (MCF2, GNB1, GNG2)","3383","788","CORUM:0000000","192"
"query_1","TRUE","0.0283729846924725","2","2","1","0.5","0.5","CORUM:7021","CORUM","GNAI1-GNB3-GNG2 complex","3383","2525","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7148","CORUM","GNAS-L-GNB2-GNG2 complex","3383","2637","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7147","CORUM","GNAS-L-GNB1-GNG2 complex","3383","2636","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7023","CORUM","GNAI1-GNB5-GNG2 complex","3383","2527","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7022","CORUM","GNAI1-GNB4-GNG2 complex","3383","2526","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7020","CORUM","GNAI1-GNB2-GNG2 complex","3383","2524","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7019","CORUM","GNAI1-GNB1-GNG2 complex","3383","2523","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:6393","CORUM","KCTD16-GNB1-GNG2 complex","3383","2096","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:6392","CORUM","KCTD8-GNB1-GNG2 complex","3383","2095","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:6391","CORUM","KCTD12-GNB1-GNG2 complex","3383","2094","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:1620","CORUM","G protein complex (HDAC4, GNB1, GNG2)","3383","793","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:1619","CORUM","G protein complex (HDAC5, GNB1, GNG2)","3383","792","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:1618","CORUM","G protein complex (PTHR1, GNB1, GNG2)","3383","791","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:1617","CORUM","G protein complex (CACNA1A, GNB1, GNG2)","3383","790","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:1615","CORUM","G protein complex (BTK, GNG1, GNG2)","3383","789","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:1612","CORUM","GNAS-GNB1-GNG2 complex","3383","787","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:1539","CORUM","G protein complex (GNG2, GNB2L1, RAF1)","3383","776","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7150","CORUM","GNAS-L-GNB4-GNG2 complex","3383","2639","CORUM:0000000","192"
"query_1","TRUE","0.0425531840508286","3","2","1","0.5","0.333333333333333","CORUM:7151","CORUM","GNAS-L-GNB4-GNG2 complex","3383","2640","CORUM:0000000","192"
"query_1","TRUE","0.0374035226597944","1","9","1","0.111111111111111","1","GO:0052909","GO:MF","18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity","20212","8343","GO:0000179","192"
"query_1","TRUE","0.000100971588414439","9","9","3","0.333333333333333","0.333333333333333","CORUM:1238","CORUM","PBAF complex (Polybromo- and BAF containing complex)","3383","702","CORUM:0000000","193"
"query_1","TRUE","0.000100971588414439","9","9","3","0.333333333333333","0.333333333333333","CORUM:565","CORUM","PBAF complex (Polybromo- and BAF containing complex)","3383","320","CORUM:0000000","193"
"query_1","TRUE","0.000100971588414439","9","9","3","0.333333333333333","0.333333333333333","CORUM:556","CORUM","PBAF complex (Polybromo- and BAF containing complex)","3383","312","CORUM:0000000","193"
"query_1","TRUE","0.000144052913746876","10","9","3","0.333333333333333","0.3","CORUM:149","CORUM","PBAF complex (Polybromo- and BAF containing complex)","3383","74","CORUM:0000000","193"
"query_1","TRUE","0.000144052913746876","10","9","3","0.333333333333333","0.3","CORUM:554","CORUM","PBAF complex (Polybromo- and BAF containing complex)","3383","310","CORUM:0000000","193"
"query_1","TRUE","0.00350180014381352","4","9","2","0.222222222222222","0.5","CORUM:2852","CORUM","Brg1-based SWI/SNF complex","3383","1245","CORUM:0000000","193"
"query_1","TRUE","0.0122056123800859","7","9","2","0.222222222222222","0.285714285714286","CORUM:3067","CORUM","RNA polymerase II complex, (CDK8 complex), chromatin structure modifying","3383","1374","CORUM:0000000","193"
"query_1","TRUE","0.0122056123800859","7","9","2","0.222222222222222","0.285714285714286","CORUM:3063","CORUM","Brg1-associated complex II","3383","1370","CORUM:0000000","193"
"query_1","TRUE","0.0122056123800859","7","9","2","0.222222222222222","0.285714285714286","CORUM:570","CORUM","p300-CBP-p270-SWI/SNF complex","3383","322","CORUM:0000000","193"
"query_1","TRUE","0.0162516817741526","8","9","2","0.222222222222222","0.25","CORUM:1251","CORUM","BAF complex","3383","708","CORUM:0000000","193"
"query_1","TRUE","0.0162516817741526","8","9","2","0.222222222222222","0.25","CORUM:3065","CORUM","RNA polymerase II complex, chromatin structure modifying","3383","1372","CORUM:0000000","193"
"query_1","TRUE","0.0162516817741526","8","9","2","0.222222222222222","0.25","CORUM:564","CORUM","BAF complex","3383","319","CORUM:0000000","193"
"query_1","TRUE","0.0208661703986492","9","9","2","0.222222222222222","0.222222222222222","CORUM:1237","CORUM","BAF complex","3383","701","CORUM:0000000","193"
"query_1","TRUE","0.0208661703986492","9","9","2","0.222222222222222","0.222222222222222","CORUM:711","CORUM","Brm-associated complex","3383","387","CORUM:0000000","193"
"query_1","TRUE","0.0208661703986492","9","9","2","0.222222222222222","0.222222222222222","CORUM:710","CORUM","Brg1-associated complex I","3383","386","CORUM:0000000","193"
"query_1","TRUE","0.0208661703986492","9","9","2","0.222222222222222","0.222222222222222","CORUM:566","CORUM","BAF complex","3383","321","CORUM:0000000","193"
"query_1","TRUE","0.0208661703986492","9","9","2","0.222222222222222","0.222222222222222","CORUM:807","CORUM","BRG1-associated complex","3383","453","CORUM:0000000","193"
"query_1","TRUE","0.0208661703986492","9","9","2","0.222222222222222","0.222222222222222","CORUM:555","CORUM","BAF complex","3383","311","CORUM:0000000","193"
"query_1","TRUE","0.0260466997698748","10","9","2","0.222222222222222","0.2","CORUM:808","CORUM","BRM-associated complex","3383","454","CORUM:0000000","193"
"query_1","TRUE","0.0260466997698748","10","9","2","0.222222222222222","0.2","CORUM:1239","CORUM","EBAFb complex","3383","703","CORUM:0000000","193"
"query_1","TRUE","0.0260466997698748","10","9","2","0.222222222222222","0.2","CORUM:2829","CORUM","RSmad complex","3383","1229","CORUM:0000000","193"
"query_1","TRUE","0.0260466997698748","10","9","2","0.222222222222222","0.2","CORUM:1252","CORUM","EBAFa complex","3383","709","CORUM:0000000","193"
"query_1","TRUE","0.0260466997698748","10","9","2","0.222222222222222","0.2","CORUM:1413","CORUM","NCOR1 complex","3383","751","CORUM:0000000","193"
"query_1","TRUE","0.0260466997698748","10","9","2","0.222222222222222","0.2","CORUM:86","CORUM","NUMAC complex (nucleosomal methylation activator complex)","3383","43","CORUM:0000000","193"
"query_1","TRUE","0.0260466997698748","10","9","2","0.222222222222222","0.2","CORUM:238","CORUM","SWI-SNF chromatin remodeling-related-BRCA1 complex","3383","128","CORUM:0000000","193"
"query_1","TRUE","0.0317908977682098","11","9","2","0.222222222222222","0.181818181818182","CORUM:803","CORUM","BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","3383","450","CORUM:0000000","193"
"query_1","TRUE","0.0317908977682098","11","9","2","0.222222222222222","0.181818181818182","CORUM:7372","CORUM","BRD7-SWI–SNF complex","3383","2801","CORUM:0000000","193"
"query_1","TRUE","0.038096398625516","12","9","2","0.222222222222222","0.166666666666667","CORUM:806","CORUM","BRM-SIN3A-HDAC complex","3383","452","CORUM:0000000","193"
"query_1","TRUE","0.0449608429125563","13","9","2","0.222222222222222","0.153846153846154","CORUM:1230","CORUM","WINAC complex","3383","697","CORUM:0000000","193"
"query_1","TRUE","0.0449608429125563","13","9","2","0.222222222222222","0.153846153846154","CORUM:189","CORUM","BAF complex","3383","94","CORUM:0000000","193"
"query_1","TRUE","0.0449608429125563","13","9","2","0.222222222222222","0.153846153846154","CORUM:3064","CORUM","RNA polymerase II complex, chromatin structure modifying","3383","1371","CORUM:0000000","193"
"query_1","TRUE","0.00109412777965142","28","18","3","0.166666666666667","0.107142857142857","GO:2000819","GO:BP","regulation of nucleotide-excision repair","21031","26758","c(""GO:0006282"", ""GO:0006289"")","193"
"query_1","TRUE","0.00237444964296246","36","18","3","0.166666666666667","0.0833333333333333","GO:0070316","GO:BP","regulation of G0 to G1 transition","21031","16550","c(""GO:0010564"", ""GO:0045023"")","193"
"query_1","TRUE","0.00280244093429088","38","18","3","0.166666666666667","0.0789473684210526","GO:0045023","GO:BP","G0 to G1 transition","21031","11624","GO:0022402","193"
"query_1","TRUE","0.00438555430105915","44","18","3","0.166666666666667","0.0681818181818182","GO:0045663","GO:BP","positive regulation of myoblast differentiation","21031","11910","c(""GO:0045445"", ""GO:0045597"", ""GO:0045661"")","193"
"query_1","TRUE","0.0211236040634545","74","18","3","0.166666666666667","0.0405405405405405","GO:0045661","GO:BP","regulation of myoblast differentiation","21031","11908","c(""GO:0045445"", ""GO:0045595"")","193"
"query_1","TRUE","0.0243078283719797","230","18","4","0.222222222222222","0.0173913043478261","GO:0000819","GO:BP","sister chromatid segregation","21031","239","c(""GO:0051276"", ""GO:0098813"")","193"
"query_1","TRUE","0.0308835852520105","84","18","3","0.166666666666667","0.0357142857142857","GO:0006289","GO:BP","nucleotide-excision repair","21031","2123","GO:0006281","193"
"query_1","TRUE","0.0331350970215746","86","18","3","0.166666666666667","0.0348837209302326","GO:2000781","GO:BP","positive regulation of double-strand break repair","21031","26722","c(""GO:0006302"", ""GO:0045739"", ""GO:2000779"")","193"
"query_1","TRUE","0.0379556971580932","90","18","3","0.166666666666667","0.0333333333333333","GO:0030071","GO:BP","regulation of mitotic metaphase/anaphase transition","21031","6908","c(""GO:0007091"", ""GO:1901990"", ""GO:1902099"")","193"
"query_1","TRUE","0.041857819369577","93","18","3","0.166666666666667","0.032258064516129","GO:1902099","GO:BP","regulation of metaphase/anaphase transition of cell cycle","21031","22553","c(""GO:0033045"", ""GO:0044784"", ""GO:1901987"")","193"
"query_1","TRUE","0.0432146110937053","94","18","3","0.166666666666667","0.0319148936170213","GO:0007091","GO:BP","metaphase/anaphase transition of mitotic cell cycle","21031","2706","c(""GO:0044772"", ""GO:0044784"")","193"
"query_1","TRUE","0.0474570998184127","97","18","3","0.166666666666667","0.0309278350515464","GO:0044784","GO:BP","metaphase/anaphase transition of cell cycle","21031","11544","c(""GO:0033045"", ""GO:0044770"")","193"
"query_1","TRUE","6.02352693077536e-05","16","19","3","0.157894736842105","0.1875","GO:0016586","GO:CC","RSC-type complex","22097","756","GO:0070603","193"
"query_1","TRUE","0.000433396751590746","30","19","3","0.157894736842105","0.1","GO:0016514","GO:CC","SWI/SNF complex","22097","750","GO:0070603","193"
"query_1","TRUE","0.000782300344657286","128","19","4","0.210526315789474","0.03125","GO:0016363","GO:CC","nuclear matrix","22097","736","c(""GO:0034399"", ""GO:0110165"")","193"
"query_1","TRUE","0.00158771211900035","153","19","4","0.210526315789474","0.0261437908496732","GO:0034399","GO:CC","nuclear periphery","22097","1478","c(""GO:0031981"", ""GO:0110165"")","193"
"query_1","TRUE","0.00235664174430934","1426","19","8","0.421052631578947","0.00561009817671809","GO:0099080","GO:CC","supramolecular complex","22097","3341","GO:0110165","193"
"query_1","TRUE","0.00246349962636318","171","19","4","0.210526315789474","0.0233918128654971","GO:0000776","GO:CC","kinetochore","22097","87","c(""GO:0000779"", ""GO:0043232"", ""GO:0099080"")","193"
"query_1","TRUE","0.00314908880843227","182","19","4","0.210526315789474","0.021978021978022","GO:0000779","GO:CC","condensed chromosome, centromeric region","22097","88","c(""GO:0000775"", ""GO:0000793"")","193"
"query_1","TRUE","0.011623805382592","1776","19","8","0.421052631578947","0.0045045045045045","GO:1902494","GO:CC","catalytic complex","22097","3635","GO:0032991","193"
"query_1","TRUE","0.0125076604617073","259","19","4","0.210526315789474","0.0154440154440154","GO:0000775","GO:CC","chromosome, centromeric region","22097","86","GO:0098687","193"
"query_1","TRUE","0.0127333639370076","14","19","2","0.105263157894737","0.142857142857143","GO:0071564","GO:CC","npBAF complex","22097","2741","GO:0070603","193"
"query_1","TRUE","0.0127333639370076","14","19","2","0.105263157894737","0.142857142857143","GO:0035060","GO:CC","brahma complex","22097","1588","GO:0070603","193"
"query_1","TRUE","0.0134214633411551","8588","19","16","0.842105263157895","0.00186306474149977","GO:0032991","GO:CC","protein-containing complex","22097","1340","GO:0005575","193"
"query_1","TRUE","0.0142628616053508","95","19","3","0.157894736842105","0.0315789473684211","GO:0070603","GO:CC","SWI/SNF superfamily-type complex","22097","2522","c(""GO:0000785"", ""GO:0140513"", ""GO:1904949"")","193"
"query_1","TRUE","0.0167740343945334","16","19","2","0.105263157894737","0.125","GO:0071565","GO:CC","nBAF complex","22097","2742","GO:0070603","193"
"query_1","TRUE","0.017392150147428","282","19","4","0.210526315789474","0.0141843971631206","GO:0000793","GO:CC","condensed chromosome","22097","96","GO:0005694","193"
"query_1","TRUE","0.00367388128435381","36","16","3","0.1875","0.0833333333333333","REAC:R-HSA-8939243","REAC","RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known","10842","1865","REAC:R-HSA-8878171","193"
"query_1","TRUE","0.0376918891844684","78","16","3","0.1875","0.0384615384615385","REAC:R-HSA-3214858","REAC","RMTs methylate histone arginines","10842","1827","REAC:R-HSA-3247509","193"
"query_1","TRUE","0.00646531470302697","216","19","5","0.263157894736842","0.0231481481481481","TF:M11087","TF","Factor: tcfec; motif: NNCATGTGACN","20045","8814","TF:M00000","193"
"query_1","TRUE","0.0195203723959574","27","2","1","0.5","0.037037037037037","WP:WP4856","WP","Intracellular trafficking proteins involved in CMT neuropathy","8286","544","WP:000000","194"
"query_1","TRUE","0.00118238250073865","2","1","1","1","0.5","CORUM:6432","CORUM","TTN-TCAP complex","3383","2122","CORUM:0000000","195"
"query_1","TRUE","0.0207615635617787","82","3","2","0.666666666666667","0.024390243902439","GO:0003300","GO:BP","cardiac muscle hypertrophy","21031","1732","GO:0014897","195"
"query_1","TRUE","0.0223160839491277","85","3","2","0.666666666666667","0.0235294117647059","GO:0014897","GO:BP","striated muscle hypertrophy","21031","4830","GO:0014896","195"
"query_1","TRUE","0.0233835189908354","87","3","2","0.666666666666667","0.0229885057471264","GO:0014896","GO:BP","muscle hypertrophy","21031","4829","GO:0003012","195"
"query_1","TRUE","0.0276935604921054","3","3","1","0.333333333333333","0.333333333333333","GO:0035866","GO:CC","alphav-beta3 integrin-PKCalpha complex","22097","1652","GO:0098797","195"
"query_1","TRUE","0.0189976746707572","2","3","1","0.333333333333333","0.5","GO:0004698","GO:MF","calcium,diacylglycerol-dependent serine/threonine kinase activity","20212","992","c(""GO:0004697"", ""GO:0009931"")","195"
